"session_time","id","status","appointment_type","session_gender_single","session_type_single","session_gender_double_1","session_gender_double_2","session_type_double_1","session_type_double_2"
"2017-10-03 19:45:00",3728790,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-03 23:00:00",3728952,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-03 22:30:00",3729202,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-04 13:30:00",3731172,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-10-05 01:00:00",3732189,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-04 23:30:00",3732475,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-10-05 02:00:00",3733084,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-05 16:00:00",3734439,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-05 16:00:00",3734466,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-10-05 14:15:00",3734488,"completed","single","female","prenatal",NULL,NULL,NULL,NULL
"2017-10-05 15:30:00",3734596,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-05 18:30:00",3734853,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-05 21:30:00",3735644,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-05 23:45:00",3735813,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-06 00:00:00",3736255,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-10-06 00:30:00",3736359,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-06 15:30:00",3736687,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-06 03:15:00",3736704,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-06 20:00:00",3736907,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-06 03:45:00",3736966,"completed","couples",NULL,NULL,"either","either","swedish","swedish"
"2017-10-06 03:45:00",3737018,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-12 01:00:00",3738160,"completed","couples",NULL,NULL,"either","either","sports","swedish"
"2017-10-06 20:30:00",3738346,"completed","couples",NULL,NULL,"female","female","deep","deep"
"2017-10-06 18:00:00",3738421,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-10-06 19:00:00",3738656,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-06 19:15:00",3738709,"completed","single","male","sports",NULL,NULL,NULL,NULL
"2017-10-07 14:30:00",3738906,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-06 21:30:00",3739148,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-07 20:00:00",3739383,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-10-06 23:00:00",3739421,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-07 12:45:00",3741363,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-07 13:00:00",3742014,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-07 15:00:00",3742185,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-08 15:00:00",3742305,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-07 19:30:00",3742569,"completed","single","either","prenatal",NULL,NULL,NULL,NULL
"2017-10-08 01:00:00",3742591,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-10-07 19:00:00",3742900,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-08 01:00:00",3742953,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-08 14:00:00",3742968,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-10-07 22:30:00",3743079,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-07 20:30:00",3743114,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-07 20:00:00",3743272,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-08 00:15:00",3743367,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-08 13:00:00",3743442,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-08 00:00:00",3743547,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-08 01:00:00",3743783,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-08 14:00:00",3744190,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-08 03:30:00",3745051,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-10-08 19:30:00",3745313,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-08 13:45:00",3745926,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-10-08 15:30:00",3746124,"completed","single","either","prenatal",NULL,NULL,NULL,NULL
"2017-10-15 15:00:00",3746401,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-08 19:15:00",3746731,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-10-08 20:00:00",3746798,"completed","single","either","sports",NULL,NULL,NULL,NULL
"2017-10-08 22:45:00",3747496,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-10-09 00:15:00",3747615,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-08 23:30:00",3747786,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-08 23:30:00",3747933,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-10-11 00:00:00",3747953,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-09 01:30:00",3748537,"completed","couples",NULL,NULL,"either","either","swedish","swedish"
"2017-10-09 01:00:00",3748556,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-10-09 01:00:00",3748561,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-09 02:15:00",3749062,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-09 03:00:00",3749306,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-09 12:15:00",3749975,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-09 23:00:00",3751231,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-10-09 19:30:00",3751287,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-10-09 21:45:00",3751772,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-09 21:30:00",3751914,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-09 21:30:00",3751941,"completed","single","either","sports",NULL,NULL,NULL,NULL
"2017-10-11 01:00:00",3752105,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-10 02:00:00",3753157,"completed","couples",NULL,NULL,"female","female","sports","deep"
"2017-10-10 03:45:00",3753586,"completed","back_to_back","female",NULL,NULL,NULL,"swedish","sports"
"2017-10-10 13:00:00",3754474,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-10 16:30:00",3754844,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-10 22:00:00",3755324,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-10 23:00:00",3755841,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-10-10 23:00:00",3756085,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-11 00:00:00",3756095,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-11 02:30:00",3756976,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-14 18:00:00",3758116,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-14 17:00:00",3758380,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-14 18:00:00",3758382,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-15 17:00:00",3758383,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-15 18:00:00",3758384,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-12 00:00:00",3758445,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-11 19:15:00",3758802,"completed","single","male","swedish",NULL,NULL,NULL,NULL
"2017-10-11 21:30:00",3759086,"completed","back_to_back","female",NULL,NULL,NULL,"swedish","swedish"
"2017-10-11 23:45:00",3759174,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-12 01:15:00",3759547,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-12 01:30:00",3760213,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-10-12 02:15:00",3760250,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-13 01:00:00",3760392,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-12 14:45:00",3761799,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-12 21:15:00",3762549,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-12 21:15:00",3762810,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-12 22:30:00",3762971,"completed","back_to_back","male",NULL,NULL,NULL,"deep","deep"
"2017-10-13 14:30:00",3763185,"completed","couples",NULL,NULL,"female","female","deep","swedish"
"2017-10-19 17:00:00",3763386,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-13 03:00:00",3764257,"completed","single","either","sports",NULL,NULL,NULL,NULL
"2017-10-13 19:00:00",3765084,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-13 14:30:00",3765399,"completed","couples",NULL,NULL,"either","female","deep","swedish"
"2017-10-13 23:30:00",3765418,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-13 20:00:00",3765488,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-10-13 16:15:00",3765572,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-13 20:00:00",3766295,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-10-13 20:00:00",3766337,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-15 17:00:00",3766637,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-13 22:00:00",3766661,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-14 00:00:00",3767251,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-14 00:45:00",3767286,"completed","couples",NULL,NULL,"female","female","deep","deep"
"2017-10-14 01:30:00",3767446,"completed","couples",NULL,NULL,"female","female","deep","swedish"
"2017-10-14 15:30:00",3767669,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-14 12:00:00",3768159,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-10-14 14:15:00",3769579,"completed","couples",NULL,NULL,"female","female","deep","swedish"
"2017-10-14 14:00:00",3769746,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-10-14 15:00:00",3769859,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-15 17:45:00",3770033,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-14 18:00:00",3770117,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-16 17:30:00",3770976,"completed","couples",NULL,NULL,"female","female","swedish","swedish"
"2017-10-15 15:00:00",3771049,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-14 20:45:00",3771221,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-14 22:15:00",3771485,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-15 13:30:00",3771577,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-15 00:30:00",3772040,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-15 00:45:00",3772556,"completed","single","either","sports",NULL,NULL,NULL,NULL
"2017-10-15 03:00:00",3772892,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-15 18:30:00",3773335,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-16 00:30:00",3775873,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-15 18:30:00",3776139,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-15 23:00:00",3776797,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-15 22:00:00",3777464,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-16 00:00:00",3777556,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-16 00:00:00",3777877,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-16 01:45:00",3778489,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-16 02:30:00",3779124,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-16 14:30:00",3780442,"completed","couples",NULL,NULL,"male","female","swedish","swedish"
"2017-10-16 18:00:00",3780951,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-16 15:45:00",3781126,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-16 16:30:00",3781313,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-17 14:00:00",3781354,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-16 17:30:00",3781439,"completed","single","female","prenatal",NULL,NULL,NULL,NULL
"2017-10-16 23:00:00",3781895,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-16 23:00:00",3782284,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-17 01:00:00",3782532,"completed","back_to_back","female",NULL,NULL,NULL,"deep","sports"
"2017-10-16 23:15:00",3782626,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-17 01:00:00",3782721,"completed","couples",NULL,NULL,"female","female","deep","deep"
"2017-10-17 14:30:00",3783232,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-20 22:00:00",3783347,"completed","single","male","sports",NULL,NULL,NULL,NULL
"2017-10-17 03:30:00",3783904,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-17 16:00:00",3784714,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-24 02:00:00",3785064,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-10-17 22:00:00",3785321,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-18 01:00:00",3785467,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-17 22:15:00",3785516,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-17 22:00:00",3785869,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-17 23:45:00",3786212,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-18 03:30:00",3787235,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-18 03:45:00",3787319,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-18 14:15:00",3788096,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-19 00:00:00",3788105,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-18 19:15:00",3788683,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-18 23:45:00",3789578,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-10-19 02:30:00",3789629,"completed","couples",NULL,NULL,"female","male","swedish","swedish"
"2017-10-19 20:30:00",3791928,"completed","couples",NULL,NULL,"either","either","deep","deep"
"2017-10-19 19:00:00",3791994,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-19 18:30:00",3792005,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-10-24 00:00:00",3792137,"completed","couples",NULL,NULL,"female","female","deep","sports"
"2017-10-19 19:00:00",3792229,"completed","single","either","swedish",NULL,NULL,NULL,NULL
"2017-10-19 22:45:00",3792284,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-20 21:45:00",3792393,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-19 21:45:00",3792648,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-19 22:45:00",3792978,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-20 00:45:00",3793506,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-20 02:00:00",3793750,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-20 03:00:00",3794036,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-21 18:00:00",3794312,"completed","single","female","prenatal",NULL,NULL,"swedish","swedish"
"2017-10-20 21:00:00",3795600,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-20 19:15:00",3795774,"completed","couples",NULL,NULL,"male","female","deep","deep"
"2017-10-23 02:00:00",3795909,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-23 02:00:00",3795922,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-20 21:30:00",3796281,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-20 22:15:00",3796444,"completed","couples",NULL,NULL,"male","male","swedish","swedish"
"2017-10-21 01:00:00",3796684,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-21 01:00:00",3796817,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-21 02:45:00",3797633,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-21 16:45:00",3799244,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-21 20:00:00",3799644,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-21 20:00:00",3799785,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-21 20:30:00",3799964,"completed","single","female","swedish",NULL,NULL,NULL,NULL
"2017-10-22 01:00:00",3800578,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-21 23:15:00",3800998,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-22 03:45:00",3802102,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-22 14:45:00",3803630,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-22 20:00:00",3803705,"completed","single","male","deep",NULL,NULL,NULL,NULL
"2017-10-22 20:15:00",3804753,"completed","single","either","deep",NULL,NULL,NULL,NULL
"2017-10-22 20:00:00",3804810,"completed","single","female","sports",NULL,NULL,NULL,NULL
"2017-10-24 00:00:00",3804821,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-22 20:00:00",3804836,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-22 20:00:00",3804839,"completed","single","female","deep",NULL,NULL,NULL,NULL
"2017-10-22 23:30:00",3804851,"completed","single","female","deep",NULL,NULL,NULL,NULL
